id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13,O18,N15,S34,Cl37,Co,Cu.i,Cu.ii,Cu65.i,Cu65.ii,Fe.ii,Fe.iii,Fe54.ii,Fe54.iii,Br79,Br81,Ni.ii,Ni60.ii,Zn.ii,Zn66.ii,I,MDL_3.3,ResPow,m1,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isoratioBr81.1,isoratioBr81.2,isoratioCu.i_65,isoratioCu.ii_65,isoratioFe.ii_54,isoratioFe.iii_54,isoratioZn.ii_66,isoratioNi.ii_60,isoratioCl37,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,diff_filter,alternative_formula,Sample1_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv,Sample2_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv,Sample3_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv,Sample4_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv,Sample5_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv,Sample6_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv,Sample7_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv,Sample8_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv,Sample9_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv,Sample10_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv,Sample11_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv,Sample12_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv,Sample13_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3480.csv,Sample14_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3488.csv,Sample15_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3496.csv,Sample16_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3482.csv,Sample17_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3490.csv,Sample18_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3498.csv,Sample19_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3502.csv,Sample20_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3510.csv,Sample21_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3518.csv,Sample22_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3504.csv,Sample23_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3512.csv,Sample24_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3520.csv,Sample25_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3506.csv,Sample26_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3514.csv,Sample27_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3522.csv,Sample28_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3528.csv,Sample29_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3536.csv,Sample30_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3544.csv,Sample31_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3530.csv,Sample32_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3538.csv,Sample33_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3546.csv,Sample34_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3532.csv,Sample35_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3540.csv,Sample36_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3548.csv,Sample37_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv,Sample38_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv,Sample39_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv,Sample40_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv,Sample41_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv,Sample42_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv,Sample43_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv,Sample44_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv,Sample45_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv,Sample46_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv,Sample47_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv,Sample48_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv,Sample49_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv,Sample50_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv,Sample51_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv,Sample52_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv,Sample53_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv,Sample54_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv,Sample55_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv,Sample56_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv,Sample57_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv,Sample58_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv,Sample59_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv,Sample60_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv,NELHA1,NELHA2,NELHA3,NELHA4,NELHA5,NELHA6
0,664.2247648,0.1096715,665.2319683,C_31 H_39 O_15 N_1,C31H39NO15,C_31 H_38 O_15 N_1,6,31,1.258,0.484,31,39,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686201.164,319473,664.2247611,0.270574118,5,0,0.2,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3117585,3109532,3238801,4015893,3608802
0,665.0992801,0.3626402,666.106315,C_41 H_18 O_8 N_2,C41H18N2O8,C_41 H_17 O_8 N_2,1,41,0.439,0.195,41,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686588.183,311477.7778,665.0992993,0.247622066,9,0.77,0.8,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616,TRUE,C_41 H_18 O_8 N_2,NA,NA,NA,NA,NA,NA,3255531,3990798,4365011,4016493,4306114,2833818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6510446,4938678,6812530,NA,NA,NA,NA,NA,NA
0,665.1721411,0.2717571,666.1795985,C_30 H_34 O_17,C30H34O17,C_30 H_33 O_17,13,30,1.133,0.567,30,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686588.183,318884.2857,665.1721398,0.353427852,7,0,0.26,14,0,0,0,1,1,0,0,0,0,0,0,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2811083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060866,6099484,4629079,4287346,4998886,5759179
-1,665.2086662,0.0618838,666.2159839,C_31 H_38 O_16,C31H38O16,C_31 H_37 O_16,10,31,1.226,0.516,31,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686588.183,304652.8333,665.2086646,0.08428863,6,0,0.22,13,0,0,0,1,1,0,0,0,0,0,0,0,0,3.39,326.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.8104795,NA,NA,NA,NA,1158,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6608576,9802268,8692308,10419057,9017060,10059978
-1,665.2100854,0.0606559,666.2173214,C_32 H_34 O_12 N_4,C32H34N4O12,C_32 H_33 O_12 N_4,3,32,1.062,0.375,32,34,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686588.183,328670.25,665.2104419,0.125652897,24,0.12,0.36,18,0,0,0,1,0,1,0,0,0,0,0,0,0,15.19,-277.49,NA,1497.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.45211724,NA,339.6066263,NA,NA,1431,TRUE,C_42 H_35 O_6 P_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48230776,49538648,49734744,47376628,49407580,49218160,28115938,25327518,27361490,26447154,26348366,25499538,44559560,44688456,43575800,50716844,50193408,52813864,54327932,51767488,52949708,25665068,27424084,28377414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,665.2452938,0.3015418,666.2523693,C_32 H_42 O_15,C32H42O15,C_32 H_41 O_15,23,32,1.312,0.469,32,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686588.183,324027.5556,665.2453708,0.680180778,9,0,0.18,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2.61,31.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.973131,NA,NA,NA,NA,972,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2960210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2735663,NA,3236170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8042174,8991261,9683537,8067952,9238242,10109129
0,665.2814513,0.0403699,666.2887547,C_33 H_46 O_14,C33H46O14,C_33 H_45 O_14,2,33,1.394,0.424,33,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686588.183,308464.3333,665.2814495,0.079909391,6,0,0.15,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4023996,3596829,5513807,4475759,4212448,6127817
-1,666.2119982,0.0961438,667.2193387,C_30 H_38 O_16 C13_1,C31H38O16,C_30 H_37 O_16 C13_1,10,31,1.226,0.516,30,38,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686975.37,326798.8,666.2119962,0.142932835,5,0,0.22,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.51,326.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.8104795,NA,NA,NA,NA,1158,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2983560,4018730,4555275,NA,3921589,4833460
-1,666.2134159,0.0241135,667.2206763,C_31 H_34 O_12 N_4 C13_1,C32H34N4O12,C_31 H_33 O_12 N_4 C13_1,3,32,1.062,0.375,31,34,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686975.37,355352.2174,666.2137699,0.140603748,23,0.12,0.36,18,0,0,0,1,0,1,0,0,0,0,0,0,0,3.89,-277.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.45211724,NA,NA,NA,NA,1431,TRUE,C_41 H_35 O_6 P_1 C13_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11858434,12363471,12854488,12872032,12199660,10764987,6399032,6731800,7766357,7458222,7015356,7526384,11922768,10577096,11528834,13197582,NA,14475419,14121742,12577091,14316391,7028340,7255465,7446964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,666.2201625,0.2875946,667.2276309,C_45 H_34 O_3 N_1 P_1,C45H34NO3P,C_45 H_33 O_3 N_1 P_1,1,45,0.756,0.067,45,34,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686975.37,411985.8667,666.2205043,0.13049273,15,0.62,0.64,30,1,0,1,0,0,0,0,0,0,0,0,0,0,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8718032,NA,9333088,10053357,NA,9831480,7895065,7864661,9047471,8063933,8329201,9891153,NA,8366723,NA,NA,NA,10058511,NA,NA,8625780,8484265,8389044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,666.2402524,0.1340567,667.2476183,C_31 H_41 O_15 N_1,C31H41NO15,C_31 H_40 O_15 N_1,9,31,1.323,0.484,31,41,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686975.37,337704.4,666.2402581,0.415011287,5,0,0.16,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3028614,3240490,2720265,3189584,NA,4186292
-1,666.2482713,0.2644114,667.2557241,C_31 H_42 O_15 C13_1,C32H42O15,C_31 H_41 O_15 C13_1,23,32,1.312,0.469,31,42,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686975.37,344431.2,666.2482697,0.219731535,5,0,0.18,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.27,31.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.973131,NA,NA,NA,NA,972,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3163782,3043883,4276745,NA,2893491,3621043
0,666.5253657,0.2788583,667.5328282,C_46 H_69 O_2 N_1,C46H69NO2,C_46 H_68 O_2 N_1,1,46,1.5,0.043,46,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686975.37,316499.6,666.525728,0.328534625,5,0.23,0.25,13,0,0,0,0,0,0,1,0,1,1,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1723,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3396690,3876926,NA,NA,3222495,4507661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3069380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,667.1879624,0.0145676,668.1952485,C_30 H_36 O_17,C30H36O17,C_30 H_35 O_17,12,30,1.2,0.567,30,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687362.725,319383.3333,667.1879604,0.086102515,6,0,0.21,13,0,0,0,1,1,0,0,0,0,0,0,0,0,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6231634,6664761,5726661,8289074,7468683,8872097
0,667.2143463,0.0821763,668.2215678,C_32 H_34 O_11 N_4 O18_1,C32H34N4O12,C_32 H_33 O_11 N_4 O18_1,3,32,1.062,0.375,32,34,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687362.725,345670,667.2147221,0.133733716,5,0.12,0.36,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1.13,NA,NA,1497.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.6066263,NA,NA,1431,TRUE,C_42 H_35 O_5 P_1 O18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2893144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2778443,NA,NA,NA,2949390,NA,3811782,2769924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,667.2185234,0.0583515,668.2257608,C_38 H_36 O_11,C38H36O11,C_38 H_35 O_11,2,38,0.947,0.289,38,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687362.725,227906.5,667.2188782,0.101270275,24,0.37,0.48,21,0,0,0,1,0,1,0,0,0,0,0,0,0,11.65,-388.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.32976553,NA,NA,NA,NA,1571,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34534028,33285958,34202968,36071884,37611392,36471560,26854540,25426066,24248790,24186408,25807916,23844940,33680856,32728394,32238350,34922864,35546396,36036876,39287712,37284296,37680132,20815546,24016384,24379938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,667.2205688,0.3502802,668.2276112,C_26 H_40 O_18 N_2,C26H40N2O18,C_26 H_39 O_18 N_2,1,26,1.538,0.692,26,40,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687362.725,226701.8462,667.2209048,0.195739214,13,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,8.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,FALSE,NA,3060391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27961996,25077574,28255576,27077068,NA,NA,NA,NA,19399126,NA,NA,18942028,NA,NA,NA,25932144,NA,NA,28119968,29362630,28029956,17088186,19265024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,667.2243108,0.0698455,668.2316339,C_31 H_40 O_16,C31H40O16,C_31 H_39 O_16,15,31,1.29,0.516,31,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687362.725,315858,667.2243424,0.277515811,7,0,0.17,12,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5,51.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.7773735,NA,NA,NA,NA,1025,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2697221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10458704,10269242,9191875,11369264,11597449,10174624
-1,667.2606991,0.0654468,668.2680193,C_32 H_44 O_15,C32H44O15,C_32 H_43 O_15,21,32,1.375,0.469,32,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687362.725,314874.3333,667.2606977,0.121331433,6,0,0.14,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.82,165.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7581321,NA,NA,NA,NA,976,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8435278,7901755,6406592,7420719,7329416,7905440
0,667.2971325,0.0064327,668.3044047,C_33 H_48 O_14,C33H48O14,C_33 H_47 O_14,23,33,1.455,0.424,33,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687362.725,326598.8,667.2971382,0.444958506,5,0,0.12,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3180108,2912827,3793342,3033902,NA,3895455
0,668.2197666,0.2392178,669.2268829,C_30 H_39 O_16 N_1,C30H39NO16,C_30 H_38 O_16 N_1,3,30,1.3,0.533,30,39,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687750.246,315086.5,668.2197723,0.400270267,4,0,0.14,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1325,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3313429,NA,NA,NA,NA,NA,NA,2995739,2875979,NA,NA,NA,3453071
