"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.7","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsSTD1_LSt_MA_FTMS_STD1_01_1-2-34_1_21572.csv","Sample2_masslistsSTD1_LSt_MA_FTMS_STD1_02_1-2-34_1_21580.csv","Sample3_masslistsSTD1_LSt_MA_FTMS_STD1_03_1-2-34_1_21588.csv","Sample4_masslistsSTD2_LSt_MA_FTMS_STD2_01_1-2-45_1_21724.csv","Sample5_masslistsSTD2_LSt_MA_FTMS_STD2_02_1-2-45_1_21734.csv","Sample6_masslistsSTD2_LSt_MA_FTMS_STD2_03_1-2-45_1_21744.csv","Sample7_masslistsSTD3_LSt_MA_FTMS_STD3_01_1-2-36_1_21598.csv","Sample8_masslistsSTD3_LSt_MA_FTMS_STD3_02_1-2-36_1_21606.csv","Sample9_masslistsSTD3_LSt_MA_FTMS_STD3_03_1-2-36_1_21614.csv","Sample10_masslistsStock STD_LSt_MA_FTMS_Stock STD_01_1-2-38_1_21624.csv","Sample11_masslistsStock STD_LSt_MA_FTMS_Stock STD_02_1-2-38_1_21634.csv","Sample12_masslistsStock STD_LSt_MA_FTMS_Stock STD_03_1-2-38_1_21644.csv"
-1,658.303781293112,0.3385215,659.311280916,"C_26 H_49 O_16 N_3","C26H49N3O16","C_26 H_48 O_16 N_3",2,26,1.885,0.615,26,49,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740051.92043338,303269,658.303698313008,0.192983890459362,6,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,2.8,194.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.358488326574,NA,NA,NA,NA,705,194.28,FALSE,NA,NA,NA,NA,NA,NA,NA,6923369,8086826,10850896,12488042,12325874,12227591
-1,659.132179829642,0.0965523,660.139392523,"C_24 H_36 O_17 S_2","C24H36O17S2","C_24 H_35 O_17 S_2",2,24,1.5,0.708,24,36,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741009.69582548,296595,659.132179829642,0.00815316214862455,2,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,10.88,-252.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8206030796183,NA,NA,NA,NA,266,252.15,TRUE,"C_34 H_29 O_12 P_1",39185228,42197832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,659.132179829642,0.3138231,660.139663428,"C_34 H_29 O_12 P_1","C34H29O12P","C_34 H_28 O_12 P_1",2,34,0.853,0.353,34,29,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741009.69582548,296595,659.132179829642,0.00815316214862455,2,0.38,0.52,21,1,0,1,0,0,0,0,0,0,0,0,0,0,10.88,-472.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1086609973777,NA,NA,NA,NA,338,472.11,TRUE,"C_34 H_29 O_12 P_1",39185228,42197832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,659.132179829642,0.1124232,660.139530476,"C_45 H_24 O_4 S_1","C45H24O4S","C_45 H_23 O_4 S_1",2,45,0.533,0.089,45,24,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741009.69582548,296595,659.132179829642,0.00815316214862455,2,0.72,0.74,34,1,0,1,0,0,0,0,0,0,0,0,0,0,10.88,-601.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3043216424632,NA,NA,NA,NA,235,601.15,TRUE,"C_34 H_29 O_12 P_1",39185228,42197832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,659.307333188534,0.0395736,660.314635751,"C_25 H_49 O_16 N_3 C13_1","C26H49N3O16","C_25 H_48 O_16 N_3 C13_1",2,26,1.885,0.615,25,49,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741009.69582548,323545.666666667,659.307232812244,0.616569426608242,3,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1.15,194.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.358488326574,NA,NA,NA,NA,705,194.28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3886646,5137575,3835015
0,659.307333188534,0.0517814,660.314575428,"C_35 H_48 O_12","C35H48O12","C_35 H_47 O_12",1,35,1.371,0.343,35,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741009.69582548,323545.666666667,659.307232812244,0.616569426608242,3,0,0.21,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3886646,5137575,3835015
-1,660.13561094102,0.2117772,661.142747358,"C_23 H_36 O_17 S_2 C13_1","C24H36O17S2","C_23 H_35 O_17 S_2 C13_1",2,24,1.5,0.708,23,36,17,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,298482,660.13561094102,0.193771725898305,2,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,2.18,-252.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8206030796183,NA,NA,NA,NA,266,252.15,TRUE,"C_33 H_29 O_12 P_1 C13_1",7424970,8905656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,660.13561094102,0.4027828,661.14315367,"C_33 H_27 O_14 N_1","C33H27NO14","C_33 H_26 O_14 N_1",1,33,0.818,0.424,33,27,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,298482,660.13561094102,0.193771725898305,2,0.33,0.52,21,1,0,1,0,0,0,0,0,0,0,0,0,0,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,Inf,TRUE,"C_46 H_19 O_3 N_3",7424970,8905656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,660.13561094102,0.1979754,661.143018263,"C_33 H_29 O_12 P_1 C13_1","C34H29O12P","C_33 H_28 O_12 P_1 C13_1",2,34,0.853,0.353,33,29,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,298482,660.13561094102,0.193771725898305,2,0.38,0.52,21,1,0,1,0,0,0,0,0,0,0,0,0,0,2.18,-472.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1086609973777,NA,NA,NA,NA,338,472.11,TRUE,"C_33 H_29 O_12 P_1 C13_1",7424970,8905656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,660.13561094102,0.0031188,661.142885311,"C_44 H_24 O_4 S_1 C13_1","C45H24O4S","C_44 H_23 O_4 S_1 C13_1",2,45,0.533,0.089,44,24,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,298482,660.13561094102,0.193771725898305,2,0.72,0.74,34,1,0,1,0,0,0,0,0,0,0,0,0,0,2.18,-601.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3043216424632,NA,NA,NA,NA,235,601.15,TRUE,"C_33 H_29 O_12 P_1 C13_1",7424970,8905656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,660.13561094102,0.3728453,661.142640869,"C_46 H_19 O_3 N_3","C46H19N3O3","C_46 H_18 O_3 N_3",1,46,0.413,0.065,46,19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,298482,660.13561094102,0.193771725898305,2,0.82,0.83,39,1,0,1,0,0,0,0,0,0,0,0,0,0,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,Inf,TRUE,"C_46 H_19 O_3 N_3",7424970,8905656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,660.166153872164,0.1477661,661.173528003,"C_20 H_39 O_21 N_1 S_1","C20H39NO21S","C_20 H_38 O_21 N_1 S_1",2,20,1.95,1.05,20,39,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,292636.666666667,660.166055607667,0.0356702800334107,3,7,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,7.06,-70.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9353336152353,NA,NA,NA,NA,515,70.06,TRUE,"C_41 H_27 O_8 N_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,26332902,26236226,26662132
-1,660.166153872164,0.3564148,661.173665956,"C_41 H_27 O_8 N_1","C41H27NO8","C_41 H_26 O_8 N_1",2,41,0.659,0.195,41,27,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,292636.666666667,660.166055607667,0.0356702800334107,3,0.62,0.67,29,1,0,1,0,0,0,0,0,0,0,0,0,0,7.06,-546.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9928456659685,NA,NA,NA,NA,490,546.37,TRUE,"C_41 H_27 O_8 N_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,26332902,26236226,26662132
0,660.283096743212,0.2606419,661.290545535,"C_25 H_47 O_17 N_3","C25H47N3O17","C_25 H_46 O_17 N_3",1,25,1.88,0.68,25,47,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741967.68091599,311226,660.283000982552,0.359438913912875,5,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,5129533,NA,7123763,8482557,7837015,6599939
-1,661.169611832924,0.0081942,662.176882838,"C_19 H_39 O_21 N_1 S_1 C13_1","C20H39NO21S","C_19 H_38 O_21 N_1 S_1 C13_1",2,20,1.95,1.05,19,39,21,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742925.87260159,291252.5,661.169521848144,0.213489918922979,2,7,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1.47,-70.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9353336152353,NA,NA,NA,NA,515,70.06,TRUE,"C_40 H_27 O_8 N_1 C13_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,5312436,NA,5707124
0,661.169611832924,0.3773433,662.176638396,"C_21 H_34 O_20 N_4","C21H34N4O20","C_21 H_33 O_20 N_4",1,21,1.619,0.952,21,34,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742925.87260159,291252.5,661.169521848144,0.213489918922979,2,5.67,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5312436,NA,5707124
-1,661.169611832924,0.2001384,662.177020791,"C_40 H_27 O_8 N_1 C13_1","C41H27NO8","C_40 H_26 O_8 N_1 C13_1",2,41,0.659,0.195,40,27,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742925.87260159,291252.5,661.169521848144,0.213489918922979,2,0.62,0.67,29,1,0,1,0,0,0,0,0,0,0,0,0,0,1.47,-546.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9928456659685,NA,NA,NA,NA,490,546.37,TRUE,"C_40 H_27 O_8 N_1 C13_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,5312436,NA,5707124
-1,663.276996140316,0.0985768,664.284338055,"C_32 H_44 O_13 N_2","C32H44N2O13","C_32 H_43 O_13 N_2",2,32,1.375,0.406,32,44,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3744842.86307121,298082.833333333,663.276920172325,0.0782706372737677,6,0,0.15,12,0,0,0,1,0,1,0,0,0,0,0,0,0,6.05,-183.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.876111821466,NA,NA,NA,NA,653,183.99,FALSE,NA,NA,NA,NA,NA,NA,NA,26764930,27846664,41997456,12194154,15210361,11835010
-1,664.280303341794,0.1700272,665.28769289,"C_31 H_44 O_13 N_2 C13_1","C32H44N2O13","C_31 H_43 O_13 N_2 C13_1",2,32,1.375,0.406,31,44,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745801.6540871,322734,664.280221951801,0.119836628507831,5,0,0.15,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.93,-183.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.876111821466,NA,NA,NA,NA,653,183.99,FALSE,NA,NA,NA,NA,NA,NA,NA,7644914,7538852,12178693,4477502,4364339,NA
0,665.214334389692,0.3695137,666.221856999,"C_24 H_42 O_21","C24H42O21","C_24 H_41 O_21",1,24,1.75,0.875,24,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746760.63616036,311934.333333333,665.214558808879,0.17749591397839,3,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,Inf,TRUE,"C_37 H_34 O_10 N_2",NA,NA,NA,9654372,9246536,10028357,NA,NA,NA,NA,NA,NA
0,665.214334389692,0.4002017,666.221344198,"C_37 H_34 O_10 N_2","C37H34N2O10","C_37 H_33 O_10 N_2",1,37,0.919,0.27,37,34,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746760.63616036,311934.333333333,665.214558808879,0.17749591397839,3,0.4,0.5,22,0,0,0,1,0,1,0,0,0,0,0,0,0,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,Inf,TRUE,"C_37 H_34 O_10 N_2",NA,NA,NA,9654372,9246536,10028357,NA,NA,NA,NA,NA,NA
0,668.30379185317,0.270765,669.310887059,"C_31 H_47 O_13 N_3","C31H47N3O13","C_31 H_46 O_13 N_3",1,31,1.516,0.419,31,47,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749638.68202184,326015,668.304038840134,0.323854762681052,2,0,0.02,10,0,0,0,0,0,0,1,0,1,1,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,Inf,FALSE,NA,NA,NA,NA,6066792,NA,4515675,NA,NA,NA,NA,NA,NA
0,669.042915632801,0.1361211,670.050100856,"C_22 H_22 O_24","C22H22O24","C_22 H_21 O_24",1,22,1,1.091,22,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750598.38159803,298330,669.042771043321,0.189658769577469,2,6,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,4413252,3913278,NA,NA
-1,670.119684132811,0.0451554,671.126990869,"C_47 H_17 O_3 N_3","C47H17N3O3","C_47 H_16 O_3 N_3",2,47,0.362,0.064,47,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751558.24884429,280376.333333333,670.119603323528,0.105477031469738,3,0.85,0.86,41,1,0,1,0,0,0,0,0,0,0,0,0,0,4.19,-437.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7908285416715,NA,NA,NA,NA,740,437.12,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14014250,16637053,16521721
0,671.09562704705,0.1542368,672.103007142,"C_24 H_32 O_18 S_2","C24H32O18S2","C_24 H_31 O_18 S_2",1,24,1.333,0.75,24,32,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752518.27944964,271987,671.095545499655,0.288257651631486,3,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,Inf,TRUE,"C_45 H_20 O_5 S_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,5056514,6069561,4393593
0,671.09562704705,0.3594926,672.103145095,"C_45 H_20 O_5 S_1","C45H20O5S","C_45 H_19 O_5 S_1",1,45,0.444,0.111,45,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752518.27944964,271987,671.095545499655,0.288257651631486,3,0.77,0.78,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,Inf,TRUE,"C_45 H_20 O_5 S_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,5056514,6069561,4393593
0,671.122973758691,0.0449169,672.13028038,"C_24 H_33 O_20 P_1","C24H33O20P","C_24 H_32 O_20 P_1",1,24,1.375,0.833,24,33,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752518.27944964,358487,671.122870516259,0.0778849766099656,2,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,Inf,TRUE,"C_35 H_28 O_12 S_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,4364296,4701502,NA
0,671.122973758691,0.15289,672.130147428,"C_35 H_28 O_12 S_1","C35H28O12S","C_35 H_27 O_12 S_1",1,35,0.8,0.343,35,28,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752518.27944964,358487,671.122870516259,0.0778849766099656,2,0.41,0.54,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,Inf,TRUE,"C_35 H_28 O_12 S_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,4364296,4701502,NA
-1,671.122973758691,0.1421064,672.130345704,"C_46 H_17 O_3 N_3 C13_1","C47H17N3O3","C_46 H_16 O_3 N_3 C13_1",2,47,0.362,0.064,46,17,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752518.27944964,358487,671.122870516259,0.0778849766099656,2,0.85,0.86,41,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21,-437.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7908285416715,NA,NA,NA,NA,740,437.12,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4364296,4701502,NA
0,672.116749644784,0.2247773,673.123874773,"C_25 H_27 O_19 N_3","C25H27N3O19","C_25 H_26 O_19 N_3",1,25,1.08,0.76,25,27,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3753478.4706228,308162,672.116670800153,0.0871149431865312,3,0,0.12,14,0,0,0,1,1,0,0,0,0,0,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9132261,10296829,8731390
-1,676.13663183104,0.0489128,677.143941384,"C_26 H_31 O_20 N_1","C26H31NO20","C_26 H_30 O_20 N_1",2,26,1.192,0.769,26,31,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757320.79269597,293146,676.136562495521,0.155446184581499,3,0,0.07,12,0,0,0,1,1,0,0,0,0,0,0,0,0,5.93,-132.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.322649938251,NA,NA,NA,NA,461,132.08,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20667504,20734220,25484562
-1,677.13994762506,0.1064105,678.147296219,"C_25 H_31 O_20 N_1 C13_1","C26H31NO20","C_25 H_30 O_20 N_1 C13_1",2,26,1.192,0.769,25,31,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758281.75046328,303683.333333333,677.139877980105,0.339752848441957,3,0,0.07,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.5,-132.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.322649938251,NA,NA,NA,NA,461,132.08,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5578070,5841362,5455256
0,678.198224846743,0.2082801,679.205359813,"C_38 H_33 O_11 N_1","C38H33NO11","C_38 H_32 O_11 N_1",1,38,0.868,0.289,38,33,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759242.85428307,288834,678.198224846743,0.0210610356275837,2,0.42,0.52,23,1,0,1,0,0,0,0,0,0,0,0,0,0,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,Inf,FALSE,NA,72676608,90500104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,678.240143543799,0.2919614,679.247618289,"C_32 H_41 O_15 N_1","C32H41NO15","C_32 H_40 O_15 N_1",3,32,1.281,0.469,32,41,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759242.85428307,322681.5,678.240045128284,0.351078743829145,4,0,0.19,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,4279251,4877908,4874923,4066859
0,678.240143543799,0.4629933,679.247105488,"C_45 H_33 O_4 N_3","C45H33N3O4","C_45 H_32 O_4 N_3",1,45,0.733,0.089,45,33,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759242.85428307,322681.5,678.240045128284,0.351078743829145,4,0.63,0.65,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,4279251,4877908,4874923,4066859
-2,678.293963032405,0.1903574,679.301110154,"C_25 H_49 O_18 N_3","C25H49N3O18","C_25 H_48 O_18 N_3",3,25,1.96,0.72,25,49,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759242.85428307,277359.666666667,678.293894110355,0.115528233645808,6,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,33.37,15.34,NA,899.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3792102853211,NA,201.149673380504,NA,NA,702,457.4,FALSE,NA,NA,NA,NA,NA,NA,NA,90631504,92467688,142924768,105832032,149611184,171105840
0,679.137452473069,0.3170413,680.144944539,"C_27 H_28 O_17 N_4","C27H28N4O17","C_27 H_27 O_17 N_4",1,27,1.037,0.63,27,28,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760204.10172744,278590.5,679.137402361138,0.227366952919216,2,0,0.24,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,Inf,TRUE,"C_27 H_36 O_16 S_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,4116259,NA,4368035
0,679.137452473069,0.3690406,680.144477904,"C_27 H_36 O_16 S_2","C27H36O16S2","C_27 H_35 O_16 S_2",1,27,1.333,0.593,27,36,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760204.10172744,278590.5,679.137402361138,0.227366952919216,2,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,Inf,TRUE,"C_27 H_36 O_16 S_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,4116259,NA,4368035
0,679.137452473069,0.0292644,680.144748809,"C_37 H_29 O_11 P_1","C37H29O11P","C_37 H_28 O_11 P_1",1,37,0.784,0.297,37,29,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760204.10172744,278590.5,679.137402361138,0.227366952919216,2,0.48,0.57,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,Inf,TRUE,"C_27 H_36 O_16 S_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,4116259,NA,4368035
